id_commande,date_commande,produit,categorie,sous_categorie,region,province,quantite,chiffre_affaires,marge,remise,prix_unitaire,segment_client,mode_livraison,taux_marge,mois,annee,vente_a_perte
13795,2011-04-10,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,30,501.32,-119.08,0.04,15.99,Small Business,Regular Air,-0.2375329131093912,2011-04-01,2011,True
13795,2011-04-10,Xerox 188,Office Supplies,Paper,Northwest Territories,Northwest Territories,23,275.16,43.35,0.05,11.34,Small Business,Express Air,0.1575447012647187,2011-04-01,2011,False
13795,2011-04-10,Xerox 1932,Office Supplies,Paper,Northwest Territories,Northwest Territories,37,1302.99,545.49,0.02,35.44,Small Business,Regular Air,0.41864480924642555,2011-04-01,2011,False
14116,2011-10-09,GBC Linen Binding Covers,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,1,40.1,-16.07,0.09,30.98,Small Business,Regular Air,-0.40074812967581047,2011-10-01,2011,True
14116,2011-10-09,GBC Recycled Grain Textured Covers,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,42,1414.05,161.48,0.09,34.54,Small Business,Regular Air,0.11419681057954104,2011-10-01,2011,False
14372,2012-10-23,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Bookcases,Northwest Territories,Northwest Territories,34,5350.61,-1059.2,0.09,170.98,Corporate,Delivery Truck,-0.19795873741498635,2012-10-01,2012,True
14726,2012-01-08,"Fellowes Basic 104-Key Keyboard, Platinum",Technology,Computer Peripherals,Northwest Territories,Northwest Territories,15,310.87,-21.48,0.07,20.95,Consumer,Regular Air,-0.06909640685817223,2012-01-01,2012,True
14819,2010-01-25,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,Northwest Territories,Northwest Territories,48,9062.73,3122.78,0.09,207.48,Home Office,Regular Air,0.34457387564232855,2010-01-01,2010,False
14819,2010-01-25,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Northwest Territories,Northwest Territories,27,1584.1,-478.22,0.07,58.14,Home Office,Delivery Truck,-0.30188750710182444,2010-01-01,2010,True
15106,2011-01-27,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,42,283.58,-14.23,0.03,6.64,Home Office,Regular Air,-0.05017984343042528,2011-01-01,2011,True
15106,2011-01-27,Panasonic KX-P1150 Dot Matrix Printer,Technology,Office Machines,Northwest Territories,Northwest Territories,39,5403.37,948.79,0.06,145.45,Home Office,Delivery Truck,0.17559226926899324,2011-01-01,2011,False
15106,2011-01-27,Newell 327,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,35,82.15,-6.33,0.03,2.21,Home Office,Regular Air,-0.07705416920267802,2011-01-01,2011,True
15108,2009-08-27,Xerox 1893,Office Supplies,Paper,Northwest Territories,Northwest Territories,50,2066.16,372.36,0.02,40.99,Small Business,Regular Air,0.18021837611801605,2009-08-01,2009,False
15205,2011-03-17,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,18,4605.36,678.26,0.02,243.98,Corporate,Delivery Truck,0.14727621727725954,2011-03-01,2011,False
15205,2011-03-17,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,42,1753.51,155.72,0.02,39.98,Corporate,Regular Air,0.08880474020678525,2011-03-01,2011,False
15591,2012-06-06,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Office Furnishings,Northwest Territories,Northwest Territories,31,426.34,73.53,0.0,12.58,Small Business,Regular Air,0.17246798329971386,2012-06-01,2012,False
15907,2011-04-11,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Northwest Territories,Northwest Territories,36,1837.44,-1414.41,0.01,48.58,Home Office,Delivery Truck,-0.7697720741901777,2011-04-01,2011,True
15907,2011-04-11,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Office Furnishings,Northwest Territories,Northwest Territories,36,3722.29,950.68,0.04,105.98,Home Office,Express Air,0.2554019165621163,2011-04-01,2011,False
15907,2011-04-11,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,Northwest Territories,Northwest Territories,4,28.05,-5.41,0.09,7.04,Home Office,Regular Air,-0.1928698752228164,2011-04-01,2011,True
15937,2012-11-06,"Memorex Slim 80 Minute CD-R, 10/Pack",Technology,Computer Peripherals,Northwest Territories,Northwest Territories,32,311.44,74.07,0.04,9.78,Corporate,Regular Air,0.23783072180837397,2012-11-01,2012,False
15937,2012-11-06,Aluminum Document Frame,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,17,215.65,77.38,0.01,12.22,Corporate,Express Air,0.35882216554602364,2012-11-01,2012,False
16039,2012-05-16,"Memorex 80 Minute CD-R Spindle, 100/Pack",Technology,Computer Peripherals,Northwest Territories,Northwest Territories,3,121.12,-118.82,0.1,43.98,Home Office,Regular Air,-0.9810105680317041,2012-05-01,2012,True
16193,2012-04-09,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,8,300.2,6.41,0.0,34.76,Corporate,Regular Air,0.021352431712191873,2012-04-01,2012,False
16193,2012-04-09,Accessory36,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,29,1364.8025,-183.68,0.07,55.99,Corporate,Regular Air,-0.13458357527920706,2012-04-01,2012,True
16423,2012-08-05,Xerox 20,Office Supplies,Paper,Northwest Territories,Northwest Territories,19,128.21,-55.13,0.05,6.48,Corporate,Regular Air,-0.4299976600889166,2012-08-01,2012,True
16451,2009-07-22,Surelockª Post Binders,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,9,252.79,58.23,0.09,30.56,Corporate,Regular Air,0.23034930179200125,2009-07-01,2009,False
16545,2010-05-09,Colorific¨ Watercolor Pencils,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,10,50.97,4.45,0.09,5.16,Small Business,Regular Air,0.08730625858348048,2010-05-01,2010,False
16545,2010-05-09,"*Staples* vLetter Openers, 2/Pack",Office Supplies,"Scissors, Rulers and Trimmers",Northwest Territories,Northwest Territories,1,4.99,-3.06,0.04,3.68,Small Business,Regular Air,-0.6132264529058116,2010-05-01,2010,True
16547,2009-02-18,Hon 4700 Series Mobuisª Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,30,10554.63,1240.25,0.09,355.98,Corporate,Delivery Truck,0.11750767198850173,2009-02-01,2009,False
16547,2009-02-18,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,Northwest Territories,Northwest Territories,8,1749.64,-533.23,0.04,218.75,Corporate,Delivery Truck,-0.30476555177064996,2009-02-01,2009,True
16706,2012-06-27,Eldon Econocleat¨ Chair Mats for Low Pile Carpets,Furniture,Office Furnishings,Northwest Territories,Northwest Territories,47,1943.72,-1003.58,0.03,41.47,Corporate,Regular Air,-0.5163192229333443,2012-06-01,2012,True
16706,2012-06-27,Prang Drawing Pencil Set,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,6,18.37,-4.06,0.01,2.78,Corporate,Regular Air,-0.221012520413718,2012-06-01,2012,True
16706,2012-06-27,T39m,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,49,6175.777,1881.58,0.07,155.99,Corporate,Express Air,0.30467097500444074,2012-06-01,2012,False
16741,2010-09-30,Xerox 1982,Office Supplies,Paper,Northwest Territories,Northwest Territories,6,157.97,-42.38,0.01,22.84,Small Business,Regular Air,-0.2682787871114769,2010-09-01,2010,True
16932,2010-04-15,Xerox 1924,Office Supplies,Paper,Northwest Territories,Northwest Territories,25,144.84,-120.99,0.09,5.78,Consumer,Regular Air,-0.8353355426677713,2010-04-01,2010,True
16932,2010-04-15,Turquoise Lead Holder with Pocket Clip,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,20,127.16,12.88,0.09,6.7,Consumer,Regular Air,0.10128971374646116,2010-04-01,2010,False
17283,2011-09-14,Okidata ML395C Color Dot Matrix Printer,Technology,Office Machines,Northwest Territories,Northwest Territories,4,5472.12,-2816.34,0.06,1360.14,Home Office,Delivery Truck,-0.514670730905024,2011-09-01,2011,True
17286,2010-09-21,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,7,1810.67,-541.87,0.09,270.98,Small Business,Delivery Truck,-0.29926491298800995,2010-09-01,2010,True
17409,2010-08-17,Microsoft Internet Keyboard,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,31,633.56,-158.87,0.09,20.97,Small Business,Regular Air,-0.2507576235873477,2010-08-01,2010,True
17764,2009-09-16,Xerox 1982,Office Supplies,Paper,Northwest Territories,Northwest Territories,27,644.4,-97.28,0.04,22.84,Home Office,Regular Air,-0.15096213531967723,2009-09-01,2009,True
18080,2009-06-22,Global Ergonomic Managers Chair,Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,7,1211.98,-80.83,0.1,180.98,Corporate,Delivery Truck,-0.06669251967854255,2009-06-01,2009,True
18113,2012-08-28,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,27,3316.08,-514.32,0.08,130.98,Consumer,Delivery Truck,-0.15509879134399654,2012-08-01,2012,True
18144,2011-06-07,Xerox 1971,Office Supplies,Paper,Northwest Territories,Northwest Territories,48,207.08,-131.82,0.09,4.28,Corporate,Regular Air,-0.6365655785203785,2011-06-01,2011,True
18144,2011-06-07,Eldon Portable Mobile Manager,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,8,234.28,-65.42,0.09,28.28,Corporate,Regular Air,-0.27923851801263444,2011-06-01,2011,True
18144,2011-06-07,Accessory6,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,41,1779.8915,-250.17,0.09,55.99,Corporate,Regular Air,-0.1405535112674003,2011-06-01,2011,True
18308,2009-10-09,Durable Pressboard Binders,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,30,114.12,15.73,0.05,3.8,Corporate,Regular Air,0.13783736417805817,2009-10-01,2009,False
18308,2009-10-09,Fellowes 17-key keypad for PS/2 interface,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,15,436.05,-92.58,0.09,30.73,Corporate,Regular Air,-0.21231510147918817,2009-10-01,2009,True
18308,2009-10-09,StarTAC ST7762,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,49,5247.4835,1465.87,0.0,125.99,Corporate,Regular Air,0.2793472337740557,2009-10-01,2009,False
18887,2010-12-05,Accessory21,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,9,173.417,18.23,0.0,20.99,Corporate,Regular Air,0.10512233518051864,2010-12-01,2010,False
19010,2009-06-07,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,18,23792.93,10951.31,0.0,1270.99,Small Business,Regular Air,0.4602758046192713,2009-06-01,2009,False
19078,2009-07-27,Staples 6 Outlet Surge,Office Supplies,Appliances,Northwest Territories,Northwest Territories,21,256.12,-18.19,0.03,11.97,Corporate,Regular Air,-0.07102139622052163,2009-07-01,2009,True
19138,2011-09-05,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,30,387.0,-31.45,0.01,12.28,Home Office,Express Air,-0.08126614987080104,2011-09-01,2011,True
19655,2009-01-11,Verbatim DVD-R 4.7GB authoring disc,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,31,1143.45,304.42,0.06,39.24,Corporate,Regular Air,0.26622939350212077,2009-01-01,2009,False
19686,2010-08-15,Canon P1-DHIII Palm Printing Calculator,Technology,Office Machines,Northwest Territories,Northwest Territories,2,42.31,-53.08,0.06,17.98,Corporate,Regular Air,-1.2545497518317181,2010-08-01,2010,True
19686,2010-08-15,GBC Binding covers,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,11,152.67,12.76,0.04,12.95,Corporate,Regular Air,0.08357896115805333,2010-08-01,2010,False
20007,2009-08-05,Newell 323,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,49,82.61,-46.25,0.08,1.68,Small Business,Regular Air,-0.559859581164508,2009-08-01,2009,True
20071,2011-09-17,"Global Stack Chair without Arms, Black",Furniture,Chairs & Chairmats,Northwest Territories,Northwest Territories,31,789.94,-190.41,0.1,25.98,Home Office,Delivery Truck,-0.2410436235663468,2011-09-01,2011,True
20160,2011-10-22,"Speediset Carbonless Redi-Letter¨ 7"" x 8 1/2""",Office Supplies,Paper,Northwest Territories,Northwest Territories,42,435.24,174.89,0.08,10.31,Small Business,Express Air,0.4018242808565389,2011-10-01,2011,False
20263,2009-11-14,GBC Recycled Regency Composition Covers,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,8,473.7,72.51,0.05,59.78,Small Business,Regular Air,0.15307156428119065,2009-11-01,2009,False
20263,2009-11-14,Accessory29,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,33,553.5625,-76.86,0.08,20.99,Small Business,Regular Air,-0.13884611042113582,2009-11-01,2009,True
21285,2010-07-03,Newell 323,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,32,54.78,-30.54,0.02,1.68,Corporate,Regular Air,-0.5575027382256298,2010-07-01,2010,True
21285,2010-07-03,SANFORD Major Accentª Highlighters,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,47,304.83,23.82,0.1,7.08,Corporate,Regular Air,0.07814191516583013,2010-07-01,2010,False
21383,2009-01-30,Polycom ViaVideoª Desktop Video Communications Unit,Technology,Office Machines,Northwest Territories,Northwest Territories,31,16066.85,7416.43,0.07,574.74,Consumer,Regular Air,0.46159825977089475,2009-01-01,2009,False
21607,2012-03-15,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,17,618.9,54.92,0.09,36.55,Home Office,Regular Air,0.08873808369688158,2012-03-01,2012,False
21636,2009-08-10,Accessory24,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,35,1665.0395,366.51,0.02,55.99,Home Office,Regular Air,0.22012090403861287,2009-08-01,2009,False
21889,2010-04-01,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Office Furnishings,Northwest Territories,Northwest Territories,21,1049.79,135.79,0.08,51.75,Consumer,Regular Air,0.12934967945970147,2010-04-01,2010,False
21889,2010-04-01,Recycled Steel Personal File for Standard File Folders,Office Supplies,Storage & Organization,Northwest Territories,Northwest Territories,16,817.18,103.38,0.1,55.29,Consumer,Regular Air,0.12650823563963876,2010-04-01,2010,False
22151,2010-07-31,"Eldon Expressionsª Desk Accessory, Wood Pencil Holder, Oak",Furniture,Office Furnishings,Northwest Territories,Northwest Territories,49,465.83,-79.72,0.1,9.65,Corporate,Regular Air,-0.1711353927398407,2010-07-01,2010,True
22342,2009-05-29,Accessory39,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,13,241.706,-92.96,0.0,20.99,Small Business,Regular Air,-0.38459947208592254,2009-05-01,2009,True
22469,2010-10-11,Bell Sonecor JB700 Caller ID,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,44,275.91,-162.37,0.1,7.99,Corporate,Regular Air,-0.5884890000362437,2010-10-01,2010,True
22501,2010-05-18,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,Northwest Territories,Northwest Territories,2,30.83,7.27,0.04,7.64,Corporate,Express Air,0.23580927667855983,2010-05-01,2010,False
22532,2011-02-08,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders and Binder Accessories,Northwest Territories,Northwest Territories,13,121.66,-11.8,0.03,8.85,Consumer,Regular Air,-0.09699161597895777,2011-02-01,2011,True
23264,2010-12-07,Xerox 1930,Office Supplies,Paper,Northwest Territories,Northwest Territories,16,108.42,-50.82,0.02,6.48,Corporate,Regular Air,-0.46873270614277807,2010-12-01,2010,True
23264,2010-12-07,Avery 474,Office Supplies,Labels,Northwest Territories,Northwest Territories,27,78.47,17.99,0.06,2.88,Corporate,Regular Air,0.22925958965209633,2010-12-01,2010,False
23488,2009-01-06,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,Northwest Territories,Northwest Territories,30,26133.39,-11053.6,0.04,880.98,Home Office,Delivery Truck,-0.4229684706040816,2009-01-01,2009,True
23584,2012-03-12,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Technology,Office Machines,Northwest Territories,Northwest Territories,14,2671.21,636.18,0.06,200.97,Corporate,Delivery Truck,0.23816173194919155,2012-03-01,2012,False
24007,2010-08-26,"IBM 80 Minute CD-R Spindle, 50/Pack",Technology,Computer Peripherals,Northwest Territories,Northwest Territories,26,531.66,135.65,0.08,20.89,Home Office,Regular Air,0.25514426513185123,2010-08-01,2010,False
24007,2010-08-26,"Peel & Seel¨ Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,Northwest Territories,Northwest Territories,28,317.85,-13.95,0.06,11.58,Home Office,Regular Air,-0.04388862671071259,2010-08-01,2010,True
24007,2010-08-26,Avery 506,Office Supplies,Labels,Northwest Territories,Northwest Territories,42,163.08,66.17,0.09,4.13,Home Office,Regular Air,0.40575177826833453,2010-08-01,2010,False
24038,2011-06-20,Prang Drawing Pencil Set,Office Supplies,Pens & Art Supplies,Northwest Territories,Northwest Territories,38,103.07,-0.95,0.1,2.78,Corporate,Regular Air,-0.009217036965169302,2011-06-01,2011,True
24097,2010-08-04,TDK 4.7GB DVD+RW,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,1,17.19,-35.34,0.0,14.48,Small Business,Regular Air,-2.055846422338569,2010-08-01,2010,True
24097,2010-08-04,U.S. Robotics 56K Internet Call Modem,Technology,Computer Peripherals,Northwest Territories,Northwest Territories,27,2689.48,399.93,0.04,99.99,Small Business,Regular Air,0.14870160774573524,2010-08-01,2010,False
24097,2010-08-04,Xerox 190,Office Supplies,Paper,Northwest Territories,Northwest Territories,2,15.31,-8.15,0.01,4.98,Small Business,Regular Air,-0.5323318092749837,2010-08-01,2010,True
24128,2010-11-23,Standard Lineª ÒWhile You Were OutÓ Hardbound Telephone Message Book,Office Supplies,Paper,Northwest Territories,Northwest Territories,13,270.63,7.07,0.1,21.98,Corporate,Regular Air,0.026124228651664635,2010-11-01,2010,False
24128,2010-11-23,CF 888,Technology,Telephones and Communication,Northwest Territories,Northwest Territories,43,6583.913,1459.79,0.09,195.99,Corporate,Regular Air,0.22172073051390565,2010-11-01,2010,False
24294,2009-08-02,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Technology,Office Machines,Northwest Territories,Northwest Territories,24,4865.72,1951.3,0.03,200.97,Home Office,Delivery Truck,0.4010300633821921,2009-08-01,2009,False
